Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-07-03,oQpbH70v5I,G1mxtZtEs5,cQAXxzKOxC,Back Squat,8,74.84283005688056,fake_id_356
2021-03-03,aotO1kXXGv,Gx6Z2fevPD,CKr34tfVKq,Incline Dumbbell Row,8,20.41168092460379,fake_id_397
2021-02-15,17GC1C6ir3,zJlvUiMLou,dStvvJppPY,Barbell Incline Bench Press,5,70.30690096252415,fake_id_375
2021-10-28,RZLspHGaxH,otjt26R0oL,RJoAF6SlTA,Barbell Shoulder Press,12,29.483539113316585,fake_id_352
2021-04-27,yYDYOgcFZo,243X43p1XP,1FVSJup7rU,Seated Leg Curl,10,77.11079460405875,fake_id_331
2021-02-18,oZEc2G4GAh,dFycDkJyHe,IO1sONkfaM,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_333
2021-08-31,oQ8CFoLUzI,3GvUTFN8up,c2A1WMAaDD,Calf Raise,18,0.0,fake_id_343
2021-04-13,1P6JaHJPVT,UThEK7cf4f,shuHjKjKj6,Machine Fly,10,24.947610018960187,fake_id_357
2021-03-09,GlBrVgqx1W,DhkjvJNsNR,A2iuax3qJG,Sit Up,22,0.0,fake_id_351
2021-06-28,TspkKXjxiq,BTmBzxhAmZ,BOvDaOHBUY,Dumbbell Pullover,10,4.0,fake_id_337
2021-03-30,xLfmrzEGRw,r4bOO0fDTv,nCpnIkJSCj,Plank,0,0.0,fake_id_346
2021-08-13,zytHsTa0hO,BN1DjSE1Zi,k2SdUsmFAf,Romanian Deadlift,15,60.0,fake_id_351
2021-10-16,tFGVD41etR,BN1DjSE1Zi,iZmZHDgBX5,Romanian Deadlift,15,45.35929094356398,fake_id_363
2021-04-18,CDTAuiaMJD,djuvlRHUvb,UhSfDUi8aO,Dumbbell Rear Delt Raise,10,3.4019468207672983,fake_id_357
2021-01-12,yUPVwZGUgB,r4bOO0fDTv,VqNqw5FdMR,Plank,0,0.0,fake_id_375
2021-04-27,WwDdxx1EYV,dFycDkJyHe,hddGWot6zV,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_335
2021-06-19,7bPBcBui8F,UQBXLgsfXN,7iQN0EkGgm,Dumbbell Shrug,15,21.545663198192887,fake_id_356
2021-03-10,tm9nR5Gmdz,9fptvki4pW,gG7q7HpYQ9,Barbell Hip Thrust,12,18.14371637742559,fake_id_357
2021-10-01,AGsgIbD7V3,QUvE80fdlJ,lQFG3KHlvP,Tricep Kickback,12,13.607787283069193,fake_id_331
2021-08-02,t9OHkP0FOI,G1mxtZtEs5,zEGnjsqj63,Back Squat,8,34.01946820767298,fake_id_371
2021-06-17,EFI3wYg4Dx,4IMiKZHvCG,35LBNhTdVW,Shotgun Row,6,22.67964547178199,fake_id_377
2021-08-10,iabHOtKb26,ACSgVaipTW,G2g1S0k1be,Dumbbell Squeeze Press,8,20.41168092460379,fake_id_372
2021-05-29,xQ7wsG0G8X,zJlvUiMLou,I66JNvlM7E,Barbell Incline Bench Press,7,63.50300732098956,fake_id_346
2021-01-21,e2b2gW9TDh,otjt26R0oL,d6tZEiJ2CW,Barbell Shoulder Press,15,20.41168092460379,fake_id_347
2021-03-03,XuqK9AllHG,qfkBJ4A5eQ,dH4HzPOH2B,Dead Bug,8,0.0,fake_id_339
2021-10-18,1eseaA9ElZ,ewEcdHovom,nDmnPX6jeh,Hanging Leg Raise,10,0.0,fake_id_331
2021-09-23,YN7QYA0evZ,qfkBJ4A5eQ,HIsAdxuiW6,Dead Bug,7,0.0,fake_id_390
2021-01-14,pYPK2jpjAQ,dFycDkJyHe,AYgpVnRR2A,Dumbbell Shoulder Raise,6,6.0,fake_id_339
2021-07-03,cJ2xnLJcdv,otjt26R0oL,roQWIvOzh6,Barbell Shoulder Press,8,36.28743275485118,fake_id_353
2021-03-29,Qns7JgZ3bW,BTmBzxhAmZ,4Zovj6iOv5,Dumbbell Pullover,10,22.67964547178199,fake_id_335
2021-10-24,MCRFHNvMqx,dFycDkJyHe,ORQodkL7BQ,Dumbbell Shoulder Raise,9,4.535929094356398,fake_id_393
2021-07-09,TFysChpaAs,olwH9a4pKv,XTjN5NuB9H,Knee Raise,100,0.0,fake_id_337
2021-08-09,Hb8taLZUOG,58REE5sJU1,uFgWlFbCzr,Russian Twist,15,9.071858188712795,fake_id_374
2021-03-10,Gh6FiM7Zhu,06kzIMnTzR,V0DaMtGvAM,Oblique Crunch,7,0.0,fake_id_330
2021-05-14,2hWzsfjF6c,qfkBJ4A5eQ,jr3hWKXmPA,Dead Bug,8,0.0,fake_id_339
2021-10-05,9aVy95Nwkj,243X43p1XP,hMXTWMz2tM,Seated Leg Curl,5,40.82336184920758,fake_id_347
2021-03-05,IY1LB95Lpe,nNMm3ywt6H,mN2942Qz6G,Pike Push Up,9,0.0,fake_id_345
2021-07-07,Fe7SBaqgPx,AF7Qq7XK2r,FogKauHGHB,Air Squats,100,0.0,fake_id_337
2021-10-22,xljTp5glcG,fxXbcxfkLt,vGl2VNCW3t,Exercise Ball Crunch,25,0.0,fake_id_375
2021-03-23,HvbqWszIVd,r4bOO0fDTv,7ZLsSMqbpa,Plank,0,0.0,fake_id_352
2021-08-09,UGyJM2ZANQ,nNMm3ywt6H,3HnmzqLYqO,Pike Push Up,8,0.0,fake_id_366
2021-04-29,PeFnToRvYO,zJlvUiMLou,jX0lKQyQOD,Barbell Incline Bench Press,4,65.0,fake_id_339
2021-04-18,f7SwP3XdB7,AF7Qq7XK2r,DfLkKvkRkr,Air Squats,15,0.0,fake_id_333
2021-10-16,ujnIJHxuIZ,r4bOO0fDTv,jCG6cTuntI,Plank,0,0.0,fake_id_366
2021-01-13,5EvdrxZzwy,Gx6Z2fevPD,SMZ6ATgZso,Incline Dumbbell Row,12,15.87575183024739,fake_id_397
2021-02-26,qSpJluQcKQ,UQBXLgsfXN,CS9dnv9TWG,Dumbbell Shrug,10,20.0,fake_id_337
2021-04-26,Dzp6rV48zJ,5hsZsuO5vt,p6ek4j2HIN,Single Leg Hip Thrust,8,0.0,fake_id_339
2021-01-11,R1MhF5HH9q,G1mxtZtEs5,Wuj0ROdBF9,Back Squat,5,88.45061733994974,fake_id_356
2021-03-30,IgZ5fYQKec,G1mxtZtEs5,ZzLdinezNf,Back Squat,5,102.05840462301894,fake_id_335
2021-03-14,2rGOEu9VFl,ACSgVaipTW,Fcu5F0OB22,Dumbbell Squeeze Press,20,2.267964547178199,fake_id_389
2021-02-16,TwBjdCxH4s,UQBXLgsfXN,izTzwernOt,Dumbbell Shrug,8,38.55539730202938,fake_id_342
2021-05-03,hEyzbrF4Lp,58REE5sJU1,cQCAR4whxd,Russian Twist,3,10.0,fake_id_339
2021-05-18,WJ3w6YmK4r,243X43p1XP,ZUuVnAP6tg,Seated Leg Curl,10,25.0,fake_id_392
2021-06-20,7gUE2hU04q,Gx6Z2fevPD,c3tq0M9kr0,Incline Dumbbell Row,11,12.0,fake_id_392
2021-08-17,8ivFs5Y7pM,3GvUTFN8up,Pzp1lev3Lh,Calf Raise,20,0.0,fake_id_332
2021-02-22,cImaANK92b,djuvlRHUvb,RAmeS3QuVc,Dumbbell Rear Delt Raise,7,7.0,fake_id_344
2021-05-02,yTIS9BpzgE,58REE5sJU1,OTd6yfokzI,Russian Twist,15,11.339822735890994,fake_id_371
2021-05-08,QXHTACPBXH,k4ivWt2zuv,B2RkkINAWi,Barbell Glute Bridge,12,18.14371637742559,fake_id_357
2021-09-28,QqLDPLIIim,3GvUTFN8up,kbBk2oSy9G,Calf Raise,50,45.35929094356398,fake_id_337
2021-06-01,AsapCtoxaI,6wga8VycHO,Q0gDorfxRo,Clean Deadlift,5,80.0,fake_id_351
2021-04-13,HGG2RUAj6f,xPS7RzoOGm,G1JP7DKwsV,Bent Over Barbell Row,8,73.48205132857363,fake_id_334
2021-03-28,8Aa5gIK0hH,DhkjvJNsNR,5FlhM0Saj8,Sit Up,10,0.0,fake_id_338
2021-01-28,SG3AxEUW3X,AOQBAQ8rXC,CU9ozGTdbg,Pendlay Row,5,59.87426404550445,fake_id_334
2021-01-20,0PrG6EcxaU,ACSgVaipTW,4LvZkXRRWu,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-06-05,6tjBFpAmRD,otjt26R0oL,bh1Uv0flhC,Barbell Shoulder Press,3,74.84283005688056,fake_id_379
2021-02-24,WwQ0LeUDdb,243X43p1XP,qKptesI9GG,Seated Leg Curl,10,49.895220037920375,fake_id_385
2021-01-28,qMo8cQYfJr,DhkjvJNsNR,GKcLEgpc6C,Sit Up,11,0.0,fake_id_372
2021-07-23,DRCf1j9OAV,Mok6zwcCl9,c8UMmlZVw6,Cable Upright Row,4,13.607787283069193,fake_id_366
2021-01-30,7AL1NuZAMT,G1mxtZtEs5,cceFFKiYil,Back Squat,5,82.55390951728643,fake_id_334
2021-06-07,BpulG94Kgz,UQBXLgsfXN,crrLTGm9T0,Dumbbell Shrug,20,20.41168092460379,fake_id_334
2021-09-23,r4kaDhvVJp,otjt26R0oL,LbigeUFnMS,Barbell Shoulder Press,15,20.41168092460379,fake_id_364
2021-03-12,6DzEdNsmZt,y2Gg0PEzd8,IZHbTxV4dL,Preacher Curl,6,24.947610018960187,fake_id_383
2021-06-19,L6hke8ufg1,otjt26R0oL,PuRdgX2ZkO,Barbell Shoulder Press,8,43.091326396385774,fake_id_356
2021-03-10,OIf6foVBeH,uHBREgyju0,r6nXX59nJn,Step Up,7,0.0,fake_id_344
2021-09-08,vbpFlZD6A4,9VAkz3bNl4,WtwJ5dpElc,Decline Push Up,7,0.0,fake_id_398
2021-06-30,OOzO9wzqIS,djuvlRHUvb,nZaMqnmvpJ,Dumbbell Rear Delt Raise,5,4.535929094356398,fake_id_384
2021-04-15,MgdgZmfMgI,UQBXLgsfXN,jaJyYE1pOM,Dumbbell Shrug,8,45.35929094356398,fake_id_342
2021-06-16,UYvcbucQKr,G1mxtZtEs5,k7ZGPrRCU7,Back Squat,5,29.483539113316585,fake_id_352
2021-01-01,Z8U0TXEHvy,xPS7RzoOGm,CNjEokkWwz,Bent Over Barbell Row,8,52.16318458509857,fake_id_331
2021-01-20,AgeOhcTw5l,DhkjvJNsNR,tEHuRl343k,Sit Up,19,0.0,fake_id_336
2021-04-21,Cyt4j6P7fi,r4bOO0fDTv,2LKB1fpnt7,Plank,0,0.0,fake_id_344
2021-03-20,x45iAwNOmD,ewEcdHovom,mjBEpeGqkR,Hanging Leg Raise,6,0.0,fake_id_356
2021-05-02,oxCfShV3dx,9q2Cdgm0FM,dtfgRi8XZt,Machine Leg Press,15,72.57486550970236,fake_id_348
2021-05-24,PKDCN4aaHN,olwH9a4pKv,6bXMZL7v0r,Knee Raise,100,0.0,fake_id_337
2021-03-02,8KW5rJZNje,KVt5QRq9Hx,5FcAMEpy9E,Side Laterals to Front Raise,14,4.535929094356398,fake_id_334
2021-04-08,kkuePuC3dF,N6zu9IJNBz,3iVgyUk96c,Leg Raise,7,0.0,fake_id_352
2021-09-13,G98jP8QpTT,9VAkz3bNl4,mFN5vYbzLX,Decline Push Up,9,0.0,fake_id_344
2021-01-17,ATzuDQDLkn,AF7Qq7XK2r,uiCwt1ifGL,Air Squats,20,0.0,fake_id_388
2021-03-05,8VVnxQx8vU,UQBXLgsfXN,RgB425fWYW,Dumbbell Shrug,10,20.0,fake_id_337
2021-03-11,A7JORgCHCq,9fptvki4pW,5kncxZfWP3,Barbell Hip Thrust,12,27.215574566138386,fake_id_371
2021-02-02,QhKmIvbhpM,58REE5sJU1,0gV9NuWnHX,Russian Twist,18,2.267964547178199,fake_id_346
2021-10-02,92eQu0WhoT,erjFOF21dc,HnEpixLnzK,Reverse Barbell Curl,9,13.607787283069193,fake_id_363
2021-06-14,2YCIb5BVrW,UQBXLgsfXN,v0qiiYoXy0,Dumbbell Shrug,12,31.75150366049478,fake_id_346
2021-01-12,HLM4mjBU1q,AF7Qq7XK2r,xsczgiiFHA,Air Squats,23,0.0,fake_id_351
2021-07-29,nZeSVX2h65,58REE5sJU1,NFW8BuhOAe,Russian Twist,15,2.267964547178199,fake_id_389
2021-10-24,31Q5b98NQ6,3GvUTFN8up,jQtEv3EoP2,Calf Raise,20,0.0,fake_id_332
2021-03-22,2qDst558T7,UThEK7cf4f,y5Q4QBGnX3,Machine Fly,8,86.18265279277155,fake_id_342
2021-05-06,MWZ4Hrf99z,EAjKaB5zWy,I2p14FwzZD,Dumbbell Kickbacks,8,5.669911367945497,fake_id_382
2021-02-20,TuVo6thMDA,EAjKaB5zWy,V8FNf4A93N,Dumbbell Kickbacks,12,7.0,fake_id_344
2021-02-07,kIPwLEG34P,UThEK7cf4f,vfDlX0SN8i,Machine Fly,8,45.35929094356398,fake_id_383
2021-02-17,w4kZK1EKfm,58REE5sJU1,TpYugatRKM,Russian Twist,18,7.937875915123695,fake_id_372
2021-03-11,3MtgTzYfZS,ACSgVaipTW,gyCUq1ChCj,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-09-10,9jHnS7GH6R,ACSgVaipTW,EX3v13DAnU,Dumbbell Squeeze Press,16,2.267964547178199,fake_id_389
2021-02-04,OL5DTPAGpW,xPS7RzoOGm,4JP9oW8Htu,Bent Over Barbell Row,15,53.07037040396985,fake_id_334
2021-09-14,TIlBiugy6A,4IMiKZHvCG,5sf1Pz1BxI,Shotgun Row,15,22.67964547178199,fake_id_331
2021-01-18,vVP8wGBKEl,otjt26R0oL,W3mJefUHQU,Barbell Shoulder Press,15,27.215574566138386,fake_id_331
2021-10-01,QnrclO9Z88,zJlvUiMLou,sa7NbKAAxG,Barbell Incline Bench Press,10,29.483539113316585,fake_id_378
2021-08-12,APMD2KlDtf,qfkBJ4A5eQ,l9Wol4cDac,Dead Bug,8,0.0,fake_id_366
2021-09-02,yjEj6xFZDW,dFycDkJyHe,DnY2TjYGWR,Dumbbell Shoulder Raise,15,6.8038936415345965,fake_id_364
2021-07-02,iezP3NA4JC,UQBXLgsfXN,vECyEmZCGQ,Dumbbell Shrug,8,40.82336184920758,fake_id_379
2021-03-18,j03vyN5w17,xPS7RzoOGm,vRXtzeLX0k,Bent Over Barbell Row,7,30.0,fake_id_352
2021-01-23,qEzuuDInJe,r4bOO0fDTv,XmexBi9mQT,Plank,0,0.0,fake_id_344
2021-06-14,2YCIb5BVrW,xPS7RzoOGm,auyzFCTEMT,Bent Over Barbell Row,10,36.28743275485118,fake_id_346
2021-05-08,0mbeWYvqTG,r4bOO0fDTv,QCP1SAF627,Plank,0,0.0,fake_id_338
2021-01-09,XFWfyuMjJT,243X43p1XP,oQjhV3Qdvh,Seated Leg Curl,6,54.88474204171241,fake_id_341
2021-10-01,jYO3nYawJC,KVt5QRq9Hx,F8vlewn0Nm,Side Laterals to Front Raise,12,3.4019468207672983,fake_id_333
2021-09-22,LXjXG0Bxub,UThEK7cf4f,1Q6Qa33ZqK,Machine Fly,10,18.14371637742559,fake_id_337
2021-06-18,zwsVwHZw0l,erjFOF21dc,hx5DtVNRcB,Reverse Barbell Curl,10,14.968566011376112,fake_id_374
2021-11-08,sqCtSzcdhF,G1mxtZtEs5,XNGpGf9mfH,Back Squat,12,61.235042773811365,fake_id_394
2021-04-26,I7zgiiirlW,UQBXLgsfXN,61Ks4A1kzR,Dumbbell Shrug,10,36.28743275485118,fake_id_331
2021-09-20,VwgCqNBg0n,k3yxx2a6oz,dz1GFzMrHg,Seated Machine Calf Press,8,49.895220037920375,fake_id_383
2021-06-08,gLurZ2TQA9,k4ivWt2zuv,MRsjn99jgq,Barbell Glute Bridge,12,40.82336184920758,fake_id_363
2021-04-09,nHPFKy7mea,xPS7RzoOGm,jRHJLkCkWg,Bent Over Barbell Row,6,65.77097186816776,fake_id_367
2021-05-29,UTh6X5D6ey,QFhUumXlvb,Vko805oAhh,Reverse Grip Barbell Bent Over Row,8,70.30690096252415,fake_id_343
2021-02-15,ixDQIFWZDd,UThEK7cf4f,zQiLmVfCM3,Machine Fly,12,58.96707822663317,fake_id_379
2021-01-08,e43Obpu9GR,3GvUTFN8up,Hcqo13IBTG,Calf Raise,19,0.0,fake_id_334
2021-06-01,AsapCtoxaI,6wga8VycHO,LIA7g6cRpB,Clean Deadlift,5,80.0,fake_id_351
2021-09-22,F7BDQmr8bZ,QFhUumXlvb,JzhmTxMdPV,Reverse Grip Barbell Bent Over Row,6,70.30690096252415,fake_id_367
2021-09-14,h3MsB446L4,JZcl0pTDEj,aDTWw1SdOe,TRX Glute Bridge,12,0.0,fake_id_336
2021-07-30,K5FJFHZ5mL,UQBXLgsfXN,zNCWMe42ek,Dumbbell Shrug,8,34.01946820767298,fake_id_341
2021-05-13,nCGkIUsEaw,Gx6Z2fevPD,KB8jhSGGdE,Incline Dumbbell Row,5,30.0,fake_id_349
2021-05-03,5mvx2lbRgv,ewEcdHovom,DeMpzDVuGF,Hanging Leg Raise,10,0.0,fake_id_379
2021-08-16,83fJnbQ7bt,BTmBzxhAmZ,GSk3n8VDcr,Dumbbell Pullover,12,22.67964547178199,fake_id_343
2021-05-28,dkwogNQ7OM,UThEK7cf4f,6vb08Aiil2,Machine Fly,8,38.55539730202938,fake_id_379
2021-04-06,WGseAFbUSn,HpJxPvuCBP,Ta2eA6O1y4,Dumbbell Clean,13,5.669911367945497,fake_id_333
2021-04-18,0RghajXc0S,06kzIMnTzR,qCbSKnxB45,Oblique Crunch,10,0.0,fake_id_390
2021-09-21,7hIsZexbIS,4IMiKZHvCG,EQYlQG5OZr,Shotgun Row,10,24.947610018960187,fake_id_385
2021-01-06,Qm6NBGV26K,BN1DjSE1Zi,OiEnR37JCg,Romanian Deadlift,12,70.30690096252415,fake_id_397
2021-01-10,lzPiW9r8Wf,erjFOF21dc,8e5gslEODD,Reverse Barbell Curl,15,18.14371637742559,fake_id_369
2021-02-23,xu0LEIuLLP,k3yxx2a6oz,OP0RMakxKW,Seated Machine Calf Press,10,45.35929094356398,fake_id_383
2021-04-23,Za6XxHL0Kq,UThEK7cf4f,BDpiP6GJrM,Machine Fly,8,65.77097186816776,fake_id_379
2021-06-04,HAw8arBWJo,9VAkz3bNl4,3PJfMZqKIl,Decline Push Up,13,0.0,fake_id_361
2021-02-06,5GVwYFV0w0,58REE5sJU1,hTBwyzkoPs,Russian Twist,20,6.8038936415345965,fake_id_359
2021-07-19,6QEAXKjvpZ,G1mxtZtEs5,CoFM6rxnGC,Back Squat,10,61.235042773811365,fake_id_394
2021-04-29,951us4TG1Q,s5tzCNPRXw,EPrB5mmG9q,Lunge Jump,8,0.0,fake_id_352
2021-02-07,TA0M7L1ZAC,JZcl0pTDEj,r3O56VZ3GH,TRX Glute Bridge,17,20.41168092460379,fake_id_342
2021-03-01,8nxI2lZ41r,N6zu9IJNBz,CzjA62E1rD,Leg Raise,15,0.0,fake_id_375
2021-04-28,Z0pcK63tqB,9fptvki4pW,y0euk0QSnQ,Barbell Hip Thrust,15,18.14371637742559,fake_id_357
2021-10-13,i0PTJ8Mfsw,oDI8CKhqJi,w6ECf65rvL,Single Arm Preacher Curl,10,11.339822735890994,fake_id_364
2021-05-27,HxKYuHIF55,k4ivWt2zuv,l0UF9oJfc0,Barbell Glute Bridge,10,68.94612223421724,fake_id_334
2021-01-14,YDBS0lllUH,AF7Qq7XK2r,PkbOj2d46e,Air Squats,100,0.0,fake_id_337
2021-01-20,NJH71USsvr,WoEeZr6Uwx,LeP73OTKUg,Single Arm Lat Pulldown,12,34.01946820767298,fake_id_343
2021-07-08,px66TdbTxK,WoEeZr6Uwx,wLE28VekZZ,Single Arm Lat Pulldown,10,27.215574566138386,fake_id_390
2021-01-05,EZ37r98jU5,ACSgVaipTW,ujviasObYU,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-03-13,NPnb4Pz22E,N6zu9IJNBz,cEWW4vLDUB,Leg Raise,6,0.0,fake_id_334
2021-08-27,Rm3h5DBife,UThEK7cf4f,CML7KXYVdl,Machine Fly,8,58.96707822663317,fake_id_379
2021-06-29,T0QNHndWBO,58REE5sJU1,YNkgEtLYIu,Russian Twist,15,9.071858188712795,fake_id_333
2021-06-09,qghcTi7DNC,QFhUumXlvb,4wyFMvvDVD,Reverse Grip Barbell Bent Over Row,5,13.607787283069193,fake_id_357
2021-04-08,PspkDoA7Ud,UQBXLgsfXN,6aYFFj99L9,Dumbbell Shrug,10,20.0,fake_id_337
2021-06-01,kr5bU8mL9Q,G1mxtZtEs5,xbXi50cWfy,Back Squat,6,29.483539113316585,fake_id_352
2021-10-02,P7lzWRvx1g,qfkBJ4A5eQ,q2fdg33FaG,Dead Bug,8,0.0,fake_id_356
2021-03-08,k24wlcliPz,HggeHLeipS,BXdPt0Ippj,Cable Double Bicep Curl,10,6.8038936415345965,fake_id_353
2021-02-01,xIEyUBhbq0,xPS7RzoOGm,Rz0ig5A4M3,Bent Over Barbell Row,3,30.0,fake_id_339
2021-02-13,Va2kKcuz7Y,AF7Qq7XK2r,EsOxOdm7of,Air Squats,19,0.0,fake_id_346
2021-03-19,7meeI0ffNJ,243X43p1XP,HgyFPhI5t0,Seated Leg Curl,6,58.96707822663317,fake_id_394
2021-09-18,vsf8j8kPrY,otjt26R0oL,4tM4E7brQp,Barbell Shoulder Press,6,45.35929094356398,fake_id_331
2021-04-09,gpEWRa3yBM,Yw1aA3soIp,V4DhgzqnEQ,Dumbbell Sumo Squat,15,10.205840462301895,fake_id_357
2021-10-11,Ew5TkZ4pBu,k3yxx2a6oz,dNcJ6JtKbo,Seated Machine Calf Press,10,40.82336184920758,fake_id_401
2021-05-31,xkIpRZD4Ig,Gx6Z2fevPD,VsUh6gNWhT,Incline Dumbbell Row,14,20.41168092460379,fake_id_334
2021-02-02,YACILOMkTk,zJlvUiMLou,4AQgg0MNCw,Barbell Incline Bench Press,12,34.01946820767298,fake_id_356
2021-04-17,eg2GgwpfeF,ewEcdHovom,J8ZuduaarC,Hanging Leg Raise,11,0.0,fake_id_379
2021-04-06,MzEgU0wP6T,Gx6Z2fevPD,JOkkG6rn9C,Incline Dumbbell Row,6,31.343270042002704,fake_id_334
2021-06-21,cnFHX1ylTA,erjFOF21dc,L8XQNrgXTx,Reverse Barbell Curl,12,13.607787283069193,fake_id_373
2021-03-02,Uw74GPtyIv,y2Gg0PEzd8,Klz1kreZs5,Preacher Curl,6,24.947610018960187,fake_id_383
2021-11-10,NNr0VWVN2m,BN1DjSE1Zi,ZXB96OJtBp,Romanian Deadlift,12,34.01946820767298,fake_id_352
2021-02-20,7WsfrLlJAd,r4bOO0fDTv,lr359tXtE4,Plank,0,0.0,fake_id_359
2021-08-12,gEBORDjLfr,AF7Qq7XK2r,PSZ6GyOGb3,Air Squats,25,0.0,fake_id_363
2021-08-27,WAvxNMCWgj,AF7Qq7XK2r,cr12PtEU8m,Air Squats,10,0.0,fake_id_352
2021-03-11,3MtgTzYfZS,ACSgVaipTW,GDGBlvSAKu,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-05-27,3C4tu5Gwu8,BTmBzxhAmZ,smvGqF8kR5,Dumbbell Pullover,10,4.0,fake_id_337
2021-05-08,N9Sg2ja8q1,k3yxx2a6oz,KkH6v4GYmp,Seated Machine Calf Press,8,56.69911367945497,fake_id_342
2021-08-03,no9FbYSqYe,4IMiKZHvCG,vki10Z9Vx0,Shotgun Row,15,22.67964547178199,fake_id_363
2021-11-08,K3Isq2q2gy,EAjKaB5zWy,YIPj71xiYB,Dumbbell Kickbacks,14,9.071858188712795,fake_id_336
2021-03-06,tQrpM06YAo,G1mxtZtEs5,lJItnpKz0O,Back Squat,5,77.11079460405875,fake_id_353
2021-01-22,rrtR7DKO2H,omtypRFVyt,OTLl6ehHmG,Power Clean,8,43.091326396385774,fake_id_353
2021-03-03,bMh6nbeeoU,ACSgVaipTW,2GmeNZLDZj,Dumbbell Squeeze Press,10,4.0,fake_id_337
2021-01-26,cjce1VCLHt,KVt5QRq9Hx,Jbov7A1A6e,Side Laterals to Front Raise,12,1.13,fake_id_352
2021-01-13,dSddAulGbw,AF7Qq7XK2r,8yvipLFZ2e,Air Squats,12,0.0,fake_id_381
2021-05-18,GCEipXAXLa,mIMgSxPI0T,darYktc5Xy,Toes to Bar,10,0.0,fake_id_339
2021-06-10,WKOlEkFzvf,xPS7RzoOGm,f0S1TZsO6k,Bent Over Barbell Row,5,63.50300732098956,fake_id_397
2021-07-12,23tOyyTphn,cDYgx7gYHz,6SBiOfkp5r,Tate Press,8,13.607787283069193,fake_id_340
2021-01-28,9LEJVehEz2,AF7Qq7XK2r,0iv7RE9Oqb,Air Squats,18,11.339822735890994,fake_id_336
2021-05-10,f3SBDnjtFQ,r4bOO0fDTv,5mfAbaVHDt,Plank,0,0.0,fake_id_349
2021-04-23,Z03lO9vBSZ,k3yxx2a6oz,hSBrkHub9a,Seated Machine Calf Press,12,45.35929094356398,fake_id_383
2021-04-12,8RCCd1vuBK,DdtF1OFcuQ,QH3AAngDv3,Tricep Push Up,15,0.0,fake_id_337
2021-04-26,iSyHrSXOFC,58REE5sJU1,OlRmFBwX4Y,Russian Twist,8,9.071858188712795,fake_id_371
2021-02-17,6C6BzLrPwl,r4bOO0fDTv,HpsNHXfqA8,Plank,0,0.0,fake_id_371
2021-01-19,eoxGIkvU6y,N6zu9IJNBz,r5IHEswcFX,Leg Raise,15,0.0,fake_id_336
2021-02-11,TsnYTBWSgH,dFycDkJyHe,mnSGK1o2wL,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_383
2021-03-02,XNRD8s8tvx,dFycDkJyHe,YAhLJIM95s,Dumbbell Shoulder Raise,9,2.267964547178199,fake_id_357
2021-08-04,L6IFNJd09q,EAjKaB5zWy,zxTdHRflDv,Dumbbell Kickbacks,10,5.669911367945497,fake_id_355
2021-03-09,XftrqPdtVS,AF7Qq7XK2r,ICakW9IoRB,Air Squats,100,0.0,fake_id_337
2021-02-09,in9NNBmMOi,243X43p1XP,kkVTtlQk0X,Seated Leg Curl,8,90.71858188712795,fake_id_331
2021-05-06,68saQbYV48,9VAkz3bNl4,HDn8vRFiN8,Decline Push Up,9,0.0,fake_id_374
2021-09-10,CSqARQTSjm,9fptvki4pW,VacMggEDXW,Barbell Hip Thrust,11,36.28743275485118,fake_id_378
2021-06-04,NKZfqlRZp9,ewEcdHovom,jYQvpFzlrn,Hanging Leg Raise,10,0.0,fake_id_331
2021-06-01,TT2Jv4UCaX,4IMiKZHvCG,4p7kR9lmEc,Shotgun Row,10,13.607787283069193,fake_id_353
2021-05-29,bBHDmhXhec,uHBREgyju0,QLymXoecdT,Step Up,8,0.0,fake_id_366
2021-05-11,M4z7Oes2AG,ACSgVaipTW,mo2XAyoCDf,Dumbbell Squeeze Press,12,15.87575183024739,fake_id_340
2021-04-15,Mh91eUObp7,gALxFFZcI4,FHsLso2l8Z,Dumbbell Decline Bench Press,10,27.215574566138386,fake_id_336
2021-05-31,4ubkDYZxxo,UThEK7cf4f,XwkDaty195,Machine Fly,10,65.77097186816776,fake_id_343
2021-10-04,7SmJYPm8Wy,DhkjvJNsNR,L3ikS7ALL4,Sit Up,15,0.0,fake_id_339
2021-06-10,0wxkkpxPEl,ACSgVaipTW,dVZkkoLalg,Dumbbell Squeeze Press,12,20.41168092460379,fake_id_353
2021-02-15,QdiOOTAYsH,58REE5sJU1,kHNXjrcLMP,Russian Twist,14,4.535929094356398,fake_id_330
2021-03-24,RAPReVE98T,zJlvUiMLou,hJxRtwm9VK,Barbell Incline Bench Press,10,43.091326396385774,fake_id_383
2021-03-07,fD5vdxAXd6,9VAkz3bNl4,Rc9KwS7PG5,Decline Push Up,10,0.0,fake_id_373
2021-06-15,dqTaSorQ5J,r4bOO0fDTv,P4wxHSbO3y,Plank,0,0.0,fake_id_359
